show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,genre_list,duration_int,content_age,genre_count,type_encoded,rating_encoded,HC_Cluster,DBSCAN_Cluster,KMeans_cluster,HC_cluster,DBSCAN_cluster,PCA1,PCA2,TSNE1,TSNE2
s963,Movie,Black Site Delta,Jesse Gustafson,"Cam Gigandet, Teri Reeves, Michael Dale, Dion Mucciacito, Casey Hendershot, Benjamin Charles Watson, John Brodsky, Arash Mokhtar",United States,"August 9, 2017",2017,TV-MA,88 min,Action & Adventure,"After discovering that their secret military prison is under attack by terrorists, a ragtag group of inmates does their best to neutralize the enemy.",['Action & Adventure'],88,8,1,0,8,0,-1,0,0,-1,-0.5230035150001738,0.10422181278814673,39.26706,-23.850101
s964,Movie,Black Snake Moan,Craig Brewer,"Samuel L. Jackson, Christina Ricci, Justin Timberlake, S. Epatha Merkerson, John Cothran, David Banner, Michael Raymond-James, Adriane Lenox, Kim Richards, Neimus K. Williams",United States,"November 20, 2019",2007,R,116 min,"Dramas, Independent Movies","Lazarus finds Rae beaten and near death, and acts as a father figure to help redeem her. But before saving anyone, Lazarus must face his own demons.","['Dramas', 'Independent Movies']",116,18,2,0,5,0,-1,0,0,-1,-2.0629890786092524,-0.7668910593134187,-0.039736897,3.9206696
s965,Movie,Black Snow,Martin Hodara,"Ricardo Darín, Leonardo Sbaraglia, Laia Costa, Federico Luppi, Dolores Fonzi, Andrés Herrera","Argentina, Spain","July 1, 2017",2017,TV-MA,91 min,"Dramas, International Movies, Thrillers",An old tragedy and lingering animosity erupt when a man returns to Patagonia to convince his estranged brother to sell the family's isolated property.,"['Dramas', 'International Movies', 'Thrillers']",91,8,3,0,8,0,-1,0,0,-1,-2.0010576748579822,-1.0704569909798,-17.305475,-7.6678233
s966,TV Show,Black Spot,Unknown,"Suliane Brahim, Hubert Delattre, Laurent Capelluto, Samuel Jouy, Renaud Rutten, Camille Aguilar, Tiphaine Daviot, Naidra Ayadi, Brigitte Sy, Anne Suarez, Dan Herzberg, Olivier Bonjour, Thomas Doret","France, Belgium","June 14, 2019",2019,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",A police chief and an eccentric new prosecutor investigate a string of grisly crimes and eerie phenomena in an isolated town at the edge of a forest.,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",2,6,3,1,8,0,-1,0,0,-1,3.3399838903993575,-2.020553359138006,42.142776,9.123265
s967,TV Show,Black Summer,Unknown,"Jaime King, Justin Chu Cary, Christine Lee, Sal Velez Jr., Kelsey Flower, Erika Hau, Edsson Morales, Gwynyth Walsh, Stafford Perry, Mustafa Alabssi","Canada, United States","April 11, 2019",2019,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Horror","In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.","['TV Action & Adventure', 'TV Dramas', 'TV Horror']",1,6,3,1,8,0,-1,0,0,-1,1.432466673503974,-0.7762660092851574,17.448418,-54.03066
s968,Movie,Blackfish,Gabriela Cowperthwaite,Not Available,United States,"May 1, 2020",2013,PG-13,83 min,Documentaries,"This fascinating documentary examines the life of performing killer whale Tilikum, who has caused the deaths of several people while in captivity.",['Documentaries'],83,12,1,0,4,0,-1,0,0,-1,-0.2814564410858552,1.4374979464220026,19.550543,-15.022926
s969,Movie,BLACKPINK: Light Up the Sky,Caroline Suh,Blackpink,United States,"October 14, 2020",2020,TV-14,80 min,"Documentaries, Music & Musicals",Record-shattering Korean girl band BLACKPINK tell their story — and detail the hard-fought journey of the dreams and trials behind their meteoric rise.,"['Documentaries', 'Music & Musicals']",80,5,2,0,6,0,-1,1,0,-1,-0.9684458466907698,1.0235413076609587,16.342606,-57.170643
s970,Movie,Blackway,Daniel Alfredson,"Anthony Hopkins, Julia Stiles, Alexander Ludwig, Ray Liotta, Hal Holbrook, Lochlyn Munro, Steve Bacic, Aaron Pearl, Aleks Paunovic",United States,"December 15, 2017",2015,PG-13,90 min,Thrillers,"Menaced by a psychopath who's got the local cops scared, waitress Lillian turns to a mysterious old logger to help her turn the tables on her stalker.",['Thrillers'],90,10,1,0,4,0,-1,0,0,-1,-1.0025056397834666,0.32782258048077867,-13.066538,-8.157142
s971,Movie,BLAME!,Hiroyuki Seshita,"Takahiro Sakurai, Kana Hanazawa, Sora Amamiya, Kazuhiro Yamaji, Mamoru Miyano, Aya Suzaki, Nobunaga Shimazaki, Yuki Kaji, Aki Toyosaki, Saori Hayami",Japan,"May 19, 2017",2017,TV-14,106 min,"Action & Adventure, Anime Features, International Movies","Inside a vast, self-replicating city bent on eliminating all life, mysterious loner Killy emerges to guide a remnant of humanity desperate to survive.","['Action & Adventure', 'Anime Features', 'International Movies']",106,8,3,0,6,0,-1,2,0,-1,-0.5463992651708047,-0.8176229484701473,25.832724,-69.14411
s972,Movie,Blaze,Ethan Hawke,"Benjamin Dickey, Alia Shawkat, Josh Hamilton, Charlie Sexton, Sam Rockwell, Wyatt Russell, Steve Zahn, Kris Kristofferson, Richard Linklater, David Kallaway, Ritchie Montgomery",United States,"August 30, 2020",2018,R,129 min,"Dramas, Independent Movies, Music & Musicals","An influential, if unsung country songwriter reflects on his career, and how the love of his life drove him to write his most personal music.","['Dramas', 'Independent Movies', 'Music & Musicals']",129,7,3,0,5,0,-1,1,0,-1,-1.546191370083495,0.43654377876697253,-22.855509,-47.32884
s973,TV Show,Blazing Transfer Students,Unknown,"Daiki Shigeoka, Akito Kiriyama, Junta Nakama, Tomohiro Kamiyama, Ryusei Fujii, Takahiro Hamada, Nozomu Kotaki, Umika Kawashima, Takeshi Kaga, Norio Wakamoto",Japan,"November 10, 2017",2017,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Comedies","Featuring the boys of Johnny's West, a gang of zany transfer students are recruited for a mysterious mission ordained by their shadowy principal.","['International TV Shows', 'TV Action & Adventure', 'TV Comedies']",1,8,3,1,8,0,-1,0,0,-1,1.791696188466875,-1.643659808953271,6.9562316,-46.023727
s974,TV Show,Bleach,Unknown,"Masakazu Morita, Fumiko Orikasa, Yuki Matsuoka, Noriaki Sugiyama, Hiroki Yasumoto, Kentaro Ito, Ryotaro Okiayu",Japan,"April 21, 2020",2006,TV-14,5 Seasons,"Anime Series, International TV Shows","After teenager Ichigo Kurosaki acquires superpowers from wounded soul reaper Rukia Kuchiki, the two of them join forces to round up lost souls.","['Anime Series', 'International TV Shows']",5,19,2,1,6,0,-1,2,0,-1,2.7894300842746547,-0.9917944710757216,4.754814,72.908
s975,Movie,Bleach The Movie: Fade to Black,Noriyuki Abe,"Masakazu Morita, Fumiko Orikasa, Aya Hirano, Hiroshi Kamiya, Mitsuaki Madono, Ryotaro Okiayu, Kentaro Ito, Shinichiro Miki, Satsuki Yukino, Masaaki Tsukada",Japan,"October 15, 2016",2008,TV-PG,94 min,"Action & Adventure, Anime Features, Sci-Fi & Fantasy","When his mind is fogged by a scimitar-weilding stranger, Mayuri destroys his laboratory, unleashing a cloud of reishi that lays waste to the Seiretei.","['Action & Adventure', 'Anime Features', 'Sci-Fi & Fantasy']",94,17,3,0,9,0,-1,2,0,-1,-0.6589962264098764,-0.9845470233238949,24.826262,-66.21305
s976,Movie,Bleach the Movie: Hell Verse,Noriyuki Abe,"Masakazu Morita, Fumiko Orikasa, Kazuya Nakai, Noriaki Sugiyama, Kentarô Itô, Yuki Matsuoka, Ryotaro Okiayu, Romi Park",Japan,"October 15, 2016",2010,TV-14,94 min,"Action & Adventure, Anime Features, Sci-Fi & Fantasy","When a group of vicious Sinners plots to escape from this eternal prison in Hell, they discover that Substitute Soul Reaper Ichigo is the key to their freedom. The Sinners launch an attack and in the process kidnap Ichigo's younger sister.","['Action & Adventure', 'Anime Features', 'Sci-Fi & Fantasy']",94,15,3,0,6,0,-1,2,0,-1,-0.8287326249990129,-1.647959961452149,24.89744,-65.42642
s977,Movie,Bleed for This,Ben Younger,"Miles Teller, Aaron Eckhart, Katey Sagal, Ciarán Hinds, Ted Levine, Jordan Gelber, Amanda Clayton, Daniel Sauli, Christine Evangelista, Tina Casciani",United States,"April 11, 2020",2016,R,120 min,"Dramas, Sports Movies","After a devastating injury derails his career, scrappy world champion boxer Vinny Pazienza determines to make an against-all-odds comeback.","['Dramas', 'Sports Movies']",120,9,2,0,5,0,-1,0,0,-1,-1.1273934204808789,0.37818661331575076,27.40405,-14.658745
s978,Movie,Blessed Benefit,Mahmoud al Massad,"Ahmad Thaher, Maher Khammash, Odai Hijazi, Nadeem Rimawi, Mahmoud al Massad, Nadim Mushahwar","Germany, Jordan, Netherlands","October 13, 2017",2016,TV-14,83 min,"Comedies, Dramas, International Movies","After being wrongfully convicted of fraud, an honest man finds that life in prison comes with a measure of freedom that is unavailable outside.","['Comedies', 'Dramas', 'International Movies']",83,9,3,0,6,0,-1,0,0,-1,-2.069766434298282,-1.3525596162186528,-30.897856,17.27761
s979,Movie,Blind Date,Clovis Cornillac,"Mélanie Bernier, Clovis Cornillac, Lilou Fogli, Philippe Duquesne, Grégoire Oestermann, Oscar Copp, Boris Terral, Manu Payet",France,"October 15, 2016",2015,TV-14,91 min,"Comedies, International Movies, Music & Musicals","A passionate pianist and a soulful puzzle maker who treasures silence aren't the best neighbors, but things get interesting when they start to date.","['Comedies', 'International Movies', 'Music & Musicals']",91,10,3,0,6,0,-1,1,0,-1,-1.4135833108933549,0.585628607756994,-54.309925,10.10726
s980,Movie,Blind Detective,Johnnie To,"Andy Lau, Sammi Cheng, Gao Yuanyuan, Guo Tao, Philip Keung, Lam Suet, Lo Hoi-pang, Tai-Lo Ma, Man-Wai Wong, Ying-Ying Yiu, Yi Zi","Hong Kong, China","December 1, 2018",2013,TV-MA,130 min,"Action & Adventure, Comedies, International Movies","When a cop loses his vision, his detecting skills stay sharp. Luckily, a rookie officer recognizes his extraordinary powers of deduction.","['Action & Adventure', 'Comedies', 'International Movies']",130,12,3,0,8,0,-1,0,0,-1,-1.5704288752346258,-1.1030371788914717,15.805584,-23.140215
s981,TV Show,Bling Empire,Unknown,Not Available,Unknown,"January 15, 2021",2021,TV-MA,1 Season,Reality TV,"Follow LA's wildly wealthy Asian and Asian American fun seekers as they go all out with fabulous parties, glamour and drama in this reality series.",['Reality TV'],1,4,1,1,8,0,-1,0,0,-1,3.468724729381666,0.7743706724729251,27.798428,39.598667
s982,Movie,Blinky Bill: The Movie,Deane Taylor,"Ryan Kwanten, Rufus Sewell, Toni Collette, Robin McLeavy, David Wenham, Barry Humphries, Richard Roxburgh, Deborah Mailman, Barry Otto","Australia, United States","February 8, 2017",2015,PG,91 min,Children & Family Movies,Happy koala Blinky Bill and some spunky pals travel the Outback following clues to help him find his long-lost father and finally bring him home.,['Children & Family Movies'],91,10,1,0,3,0,-1,0,0,-1,-1.9544908220414248,1.226713880399562,-33.05569,-29.493118
s983,Movie,Blitz Patrollie,Andrew Wessels,"Joey Rasdien, David Kau, David Kibuuka, Chris Forrest, Santhiran Moonsamy, Quentin Krog, Kaseran Pillay, Mabutho Sithole, Mel Miller, Kagiso Lediga, Craig Urbani",South Africa,"December 27, 2019",2013,TV-MA,102 min,"Action & Adventure, Comedies, International Movies","Caught between family pressures and small-time crime-fighting, a pair of bumbling cops tries to bust a massive drug deal and go down in history.","['Action & Adventure', 'Comedies', 'International Movies']",102,12,3,0,8,0,-1,0,0,-1,-1.3138942037424923,-1.1951885626960401,9.054589,-27.046408
s984,Movie,Blockbuster,July Hygreck,"Syrus Shahidi, Lionel Abelanski, Charlotte Gabris, Tom Hygreck, Sylvain Quimene, Laura Boujenah, Foed Amara",France,"January 24, 2018",2017,TV-MA,85 min,"Comedies, Independent Movies, International Movies","Dumped over a video he made to amuse his ailing dad, a heartsick Jérémy hatches an elaborate scheme to win back his superhero-loving girlfriend, Lola.","['Comedies', 'Independent Movies', 'International Movies']",85,8,3,0,8,0,-1,0,0,-1,-2.1799784385180594,-0.8708734787674511,-28.648397,-0.0042730407
s985,TV Show,Blood & Treasures,Unknown,"Nawat Kulrattanarak, Woranuch Wongsawan, Jespipat Tilapornputt, Paramej Noiam, Phutharit Prombandal",Thailand,"July 14, 2018",2016,TV-14,1 Season,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy","Condemned by a centuries-old vow to protect her kingdom's treasures, an embittered spirit returns to seek justice against the man who wronged her.","['International TV Shows', 'TV Dramas', 'TV Sci-Fi & Fantasy']",1,9,3,1,6,0,-1,0,0,-1,0.5408490372738299,-2.0206377761751493,26.579933,-52.678032
s986,TV Show,Blood & Water,Unknown,"Ama Qamata, Khosi Ngema, Gail Mabalane, Thabang Molaba, Dillon Windvogel, Natasha Thahane, Arno Greeff, Xolile Tshabalala, Getmore Sithole, Cindy Mahlangu, Ryle De Morny, Greteli Fincham, Sello Maake Ka-Ncube, Odwa Gwanya, Mekaila Mathys, Sandi Schultz, Duane Williams, Shamilla Miller, Patrick Mofokeng",South Africa,"May 20, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries","After crossing paths at a party, a Cape Town teen sets out to prove whether a private-school swimming star is her sister who was abducted at birth.","['International TV Shows', 'TV Dramas', 'TV Mysteries']",1,5,3,1,8,0,-1,0,0,-1,2.474782299646581,-1.5992032309242736,15.08289,33.138824
s987,Movie,Blood Father,Jean-François Richet,"Mel Gibson, Erin Moriarty, Diego Luna, Michael Parks, William H. Macy, Miguel Sandoval, Dale Dickey, Richard Cabral, Daniel Moncada, Ryan Dorsey",France,"March 26, 2020",2016,R,88 min,"Action & Adventure, International Movies",An ex-convict and estranged father finds the chance to prove himself when his daughter seeks his help shaking off a dangerous group of drug dealers.,"['Action & Adventure', 'International Movies']",88,9,2,0,5,0,-1,0,0,-1,-1.8230266933084567,-1.4135330903361134,12.344772,-27.706226
s988,Movie,Blood Money,Vishal Mahadkar,"Manish Chaudhary, Kunal Kemmu, Amrita Puri, Shekar Shukla, Teeshay, Mia Evonne Uyeda",India,"July 5, 2020",2012,TV-14,110 min,"Dramas, International Movies, Romantic Movies","Ambitious Kunal takes a job in the diamond business, but his life is thrown into turmoil when he's drawn into the seedy underworld of his new career.","['Dramas', 'International Movies', 'Romantic Movies']",110,13,3,0,6,0,-1,0,0,-1,-2.076524590210028,-0.7555966979059701,-0.20249656,35.320473
s989,TV Show,Blood of Zeus,Unknown,"Derek Phillips, Jason O'Mara, Claudia Christian, Mamie Gummer, Jessica Henwick, Elias Toufexis, Chris Diamantopoulos, Adetokumboh M'Cormack, Matthew Mercer, Melina Kanakaredes, Danny Jacobs, Matt Lowe, Adam Croasdell, Jennifer Hale, David Shaughnessy, Fred Tatasciore, Vanessa Marshall",United States,"October 27, 2020",2020,TV-MA,1 Season,Anime Series,"A commoner living in ancient Greece, Heron discovers his true heritage as a son of Zeus, and his purpose: to save the world from a demonic army.",['Anime Series'],1,5,1,1,8,0,-1,2,0,-1,2.0853636920602328,-0.20362836624969818,8.217881,66.95051
s990,TV Show,Blood Pact,Unknown,"Guilherme Fontes, Ravel Cabral, Jonathan Haagensen, André Ramiro, Adriano Garib, Mel Lisboa, Cristina Lago",Brazil,"October 10, 2018",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","An ambitious TV reporter uses risky and ethically questionable methods to report on gang wars and police corruption in the Amazon port of Belém, Brazil.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']",1,7,3,1,8,0,-1,0,0,-1,3.549510163610927,-1.8082562544399636,3.2616735,-48.148872
s991,Movie,Blood Will Tell,"Miguel Cohan, Miguel Cohan","Oscar Martínez, Dolores Fonzi, Diego Velázquez, Paulina Garcia, Luis Gnecco, Malena Sánchez, Emilio Vodanovich, Norman Briski","Argentina, United States","June 21, 2019",2019,TV-MA,113 min,"Dramas, Independent Movies, International Movies",Family patriarch Elías begins to unravel after the death of his wife – which casts a suspicious light on her tragic accident.,"['Dramas', 'Independent Movies', 'International Movies']",113,6,3,0,8,0,-1,0,0,-1,-2.1953946675227414,-1.381606689438296,-3.8716707,25.666784
s992,TV Show,Bloodline,Unknown,"Kyle Chandler, Ben Mendelsohn, Sissy Spacek, Linda Cardellini, Norbert Leo Butz, Jacinda Barrett, Jamie McShane, John Leguizamo, Enrique Murciano, Sam Shepard, Chloë Sevigny, Andrea Riseborough, Beau Bridges, Taylor Rouviere, Owen Teague, Brandon Larracuente",United States,"May 26, 2017",2017,TV-MA,3 Seasons,"TV Dramas, TV Mysteries, TV Thrillers","When the black sheep son of a respected family threatens to expose dark secrets from their past, sibling loyalties are put to the test.","['TV Dramas', 'TV Mysteries', 'TV Thrillers']",3,8,3,1,8,0,-1,0,0,-1,2.1914396869852424,-1.6510412607086067,-5.763319,56.4243
s993,TV Show,Bloodride,Unknown,"Ine Marie Wilmann, Bjørnar Teigen, Emma Spetalen Magnusson, Erlend Rødal Vikhagen, Benjamin Helstad, Harald Rosenstrøm, Dagny Backer Johnsen, Stig Amdam, Numa Edema Norderhaug, Ellen Bendu, Torfinn Nag",Norway,"March 13, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries","The doomed passengers aboard a spectral bus head toward a gruesome, unknown destination in this deliciously macabre horror anthology series.","['International TV Shows', 'TV Horror', 'TV Mysteries']",1,5,3,1,8,0,-1,0,0,-1,3.90599687652606,-1.125008722469396,16.027903,30.46788
s994,Movie,Blow,Ted Demme,"Johnny Depp, Penélope Cruz, Franka Potente, Rachel Griffiths, Paul Reubens, Jordi Mollà, Cliff Curtis, Miguel Sandoval, Ethan Suplee, Ray Liotta",United States,"October 1, 2019",2001,R,123 min,Dramas,Cocaine smuggler George rises from poverty to become one of the biggest drug dealers in America before his eventual downfall.,['Dramas'],123,24,1,0,5,0,-1,0,0,-1,-0.7195920521977549,-0.08387281388312495,53.202534,38.18241
